"","us-bibliographic-data-grant.publication-reference1","us-bibliographic-data-grant.publication-reference2","us-bibliographic-data-grant.publication-reference3","us-bibliographic-data-grant.publication-reference4","us-bibliographic-data-grant.application-reference1","us-bibliographic-data-grant.application-reference2","us-bibliographic-data-grant.application-reference3","us-bibliographic-data-grant.application-reference..attrs.appl-type","us-bibliographic-data-grant.us-application-series-code","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","us-bibliographic-data-grant.invention-title.text","us-bibliographic-data-grant.invention-title..attrs.id","us-bibliographic-data-grant.number-of-claims","us-bibliographic-data-grant.us-exemplary-claim","us-bibliographic-data-grant.us-parties.us-applicants.address.city","us-bibliographic-data-grant.us-parties.us-applicants.address.country","us-bibliographic-data-grant.us-parties.us-applicants.country","us-bibliographic-data-grant.us-parties.us-applicants.sequence","us-bibliographic-data-grant.us-parties.us-applicants.app-type","us-bibliographic-data-grant.us-parties.us-applicants.designation","us-bibliographic-data-grant.us-parties.inventors1","us-bibliographic-data-grant.us-parties.inventors2","us-bibliographic-data-grant.us-parties.inventors.city","us-bibliographic-data-grant.us-parties.inventors.country","us-bibliographic-data-grant.us-parties.inventors.sequence","us-bibliographic-data-grant.us-parties.inventors.designation","NA","NA","NA","NA","NA","NA","NA","description..attrs.id","us-claim-statement","claims..attrs.id",".attrs.lang",".attrs.dtd-version",".attrs.file",".attrs.status",".attrs.id",".attrs.country",".attrs.date-produced",".attrs.date-publ"
"xml","US","09648959","B2","20170516","US","14682395","20150409","utility","14","20060101","A","A","47","C","16","00","F","I","20170516","US","B","H","Single clasp leg pillow with extension","d2e53","15","1","Toronto","CA","CA","001","applicant","us-only","Frydman","Larry","Toronto","CA","001","us-only","abstract","Field of the Invention","p-0002","0001","BACKGROUND OF THE INVENTION","h-0001","1","description","The invention claimed is:","claims","EN","v4.5 2014-04-03","US09648959-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648960","B2","20170516","US","14822040","20150810","utility","14","20060101","A","A","47","C","31","11","F","I","20170516","US","B","H","Slipcover for furniture","d2e53","3","1","Oak Ridge","US","US","001","applicant","us-only","Scales","Crystal","Oak Ridge","US","001","us-only","abstract","The present disclosure relates to removable slipcovers for seating.","p-0002","0001","FIELD OF DISCLOSURE","h-0001","1","description","The invention claimed is:","claims","EN","v4.5 2014-04-03","US09648960-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648961","B1","20170516","US","14623376","20150216","utility","14","20060101","A","A","47","D","5","00","F","I","20170516","US","B","H","Translocatable child care changing station","d2e53","9","1","Deridder","US","US","001","applicant","us-only","Lovely","Angela Laverne","Deridder","US","001","us-only","abstract","Various types of child changing stations and surfaces are known in the prior art. However, what is needed is a translocatable child care changing station that includes a horizontally disposed laying surface bounded by a plurality of guardrails, each of said plurality of guardrails positional between a raised, vertical orientation relative the laying surface and a horizontal orientation relative said laying surface, said laying surface securable upon a frame member disposed erectable upon a plurality of voluble leg members, each of said leg members moveable wherein the height of the laying surface selectable at a desired position relative a user by action of a handle member, said handle member usable to effect securable positioning of each of said leg members.","p-0002","0001","BACKGROUND OF THE INVENTION","h-0001","1","description","What is claimed is:","claims","EN","v4.5 2014-04-03","US09648961-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648962","B1","20170516","US","15247590","20160825","utility","15","20060101","A","A","47","D","13","04","F","I","20170516","US","B","H","Transformable baby walker","d2e43","10","1","Tainan","TW","TW","001","applicant","us-only","Cheng","Chung-Jen","Tainan","TW","001","us-only","abstract","The disclosure relates to a baby walker, more particularly to a transformable baby walker.","p-0002","0001","FIELD","h-0001","1","description","What I claimed is:","claims","EN","v4.5 2014-04-03","US09648962-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648963","B2","20170516","US","14838547","20150828","utility","14","20060101","A","A","47","C","15","00","F","I","20170516","US","B","H","Disinfectable vinyl baby bouncer seat cover","d2e53","7","1","Albuquerque","US","US","001","applicant","us-only","Johnston","Susan Diane","Albuquerque","US","001","us-only","abstract","Not Applicable","p-0002","0001","CROSS-REFERENCES TO RELATED APPLICATIONS","h-0001","1","description","We claim:","claims","EN","v4.5 2014-04-03","US09648963-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648964","B2","20170516","US","14719619","20150522","utility","14","20060101","A","A","47","F","1","06","F","I","20170516","US","B","H","Plastic cup dispensing cooler and method of use","d2e53","20","1","Littleton","US","US","001","applicant","us-only","Morrow","Dan L.","Littleton","US","001","us-only","abstract","Plastic cups are implemented at sporting events around the world. Typically, plastic cups are used to serve beer for patrons of the sporting events. Plastic cups are ideal since they are cheap and easily disposed of. Since the plastic cups are designed to be disposed of, they typically do not include adequate insulation for keeping beer chilled.","p-0002","0001","BACKGROUND","h-0001","1","description","I claim:","claims","EN","v4.5 2014-04-03","US09648964-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648965","B2","20170516","US","14751186","20150626","utility","14","20060101","A","A","47","F","5","10","F","I","20170516","US","B","H","Modular product display shelf system","d2e43","12","1","Houston","US","US","001","applicant","us-only","Bruegmann","Malte","Houston","US","001","us-only","abstract","Priority is claimed from U.S. Provisional Application No. 62/020,018 filed on Jul. 2, 2014.","p-0002","0001","CROSS-REFERENCE TO RELATED APPLICATIONS","h-0001","1","description","What is claimed is:","claims","EN","v4.5 2014-04-03","US09648965-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648966","B2","20170516","US","14507482","20141006","utility","14","20060101","A","A","47","F","7","28","F","I","20170516","US","B","H","Nail polish display system","d2e53","10","1","Seattle","US","US","001","applicant","us-only","Nguyen","Cuong","Seattle","US","001","us-only","abstract","This application is a continuation of U.S. patent application Ser. No. 13/005,424, filed on Jan. 12, 2011, which claims the benefit of the filing date of U.S. Provisional Patent Application No. 61/372,531, filed on Aug. 11, 2010, and wherein the subject matter of these applications, in their entireties, is herein incorporated by reference.","p-0002","0001","PRIORITY CLAIM","h-0001","1","description","The embodiments of the invention in which an exclusive property or privilege is claimed are defined as follows:","claims","EN","v4.5 2014-04-03","US09648966-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648967","B2","20170516","US","15173910","20160606","utility","15","20060101","A","A","47","G","1","06","F","I","20170516","US","B","H","Frame assembly and method of manufacturing the same","d2e43","18","1","Easton","US","US","001","applicant","us-only","Scheyer","James","Northbrook","US","001","us-only","abstract","The present application is a continuation-in-part of U.S. patent application Ser. No. 13/630,112, filed Sep. 28, 2012, which in turn claims the benefit of U.S. Provisional Patent Application Ser. No. 61/540,304, filed Sep. 28, 2011, the entireties of which are incorporated herein by reference.","p-0002","0001","CROSS-REFERENCE TO RELATED PATENT APPLICATIONS","h-0001","1","description","What is claimed is:","claims","EN","v4.5 2014-04-03","US09648967-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648968","B1","20170516","US","14807917","20150724","utility","14","20060101","A","A","47","G","1","16","F","I","20170516","US","B","H","Materials for the mounting and display of record albums or standard size artwork","d2e43","9","1","Oakdale","US","US","001","applicant","us-only","Alme","Kenneth John","Oakdale","US","001","us-only","abstract","This application claims the benefit of U.S. Provisional Patent Application No. 61/999,350 filed Jul. 24, 2014.","p-0002","0001","CROSS REFERENCE TO RELATED APPLICATIONS","h-0001","1","description","What is claimed:","claims","EN","v4.5 2014-04-03","US09648968-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648969","B2","20170516","US","12490121","20090623","utility","12","20060101","A","B","65","D","3","00","F","I","20170516","US","B","H","Insulating packaging","d2e43","37","1","Milford","US","US","001","applicant","us-only","Fu","Thomas","Milford","US","001","us-only","abstract","The present patent application is a continuation-in-part of application Ser. No. 11/728,973 filed Mar. 27, 2007 and which claims the benefit of the filing date under 35 U.S.C. §119(e) of Provisional U.S. Patent Application Ser. No. 60/789,297, filed Apr. 3, 2006. All of the foregoing applications are hereby incorporated by reference.","p-0002","0001","RELATED APPLICATION","h-0001","1","description","We claim:","claims","EN","v4.5 2014-04-03","US09648969-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648970","B2","20170516","US","13987829","20130906","utility","13","20060101","A","A","47","G","19","22","F","I","20170516","US","B","H","Impact-resistant portable liquid container protector with cooling and heating capability","d2e53","15","1","Carlsbad","US","US","001","applicant","us-only","Lee","Simon Sung","Carlsbad","US","001","us-only","abstract","Field of the Invention","p-0002","0001","BACKGROUND OF THE INVENTION","h-0001","1","description","I claim:","claims","EN","v4.5 2014-04-03","US09648970-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648971","B2","20170516","US","14939493","20151112","utility","14","20060101","A","A","47","G","19","23","F","I","20170516","US","B","H","Nesting and reconfigurable wine glass","d2e43","23","1","Oakland","US","US","001","applicant","us-only","Albers","Oliver","Oakland","US","001","us-only","abstract","The present application is a continuation in part of U.S. Utility patent application Ser. No. 14/881,742, entitled NESTING AND RECONFIGURABLE WINE GLASS filed Oct. 13, 2015, which is a continuation in part of U.S. Utility patent application Ser. No. 14/293,657, entitled NESTING AND RECONFIGURABLE WINE GLASS, now U.S. Pat. No. 9,155,410, filed Jun. 2, 2014, which claimed priority under 35 USC 119(e) to Provisional Patent Application No. 61/829,362, entitled NESTING AND RECONFIGURABLE WINE GLASS, filed May 31, 2013, the contents of which are incorporated herein in their entirety.","p-0002","0001","CROSS REFERENCE TO RELATED APPLICATIONS","h-0001","1","description","What is claimed is:","claims","EN","v4.5 2014-04-03","US09648971-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648972","B2","20170516","US","14309632","20140619","utility","14","20060101","A","A","47","G","27","04","F","I","20170516","US","B","H","Seaming apparatus and method","d2e53","17","1","Bay St. Louis","US","US","001","applicant","us-only","LeBlanc","Shane S","Bay St. Louis","US","001","us-only","abstract","Field of the Invention","p-0002","0001","BACKGROUND OF THE INVENTION","h-0001","1","description","We claim:","claims","EN","v4.5 2014-04-03","US09648972-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648973","B2","20170516","US","14599868","20150119","utility","14","20060101","A","A","47","G","33","12","F","I","20170516","US","B","H","Christmas tree stand with float system, low water indicator, and independent spring compression system","d2e53","20","1","Hopewell Junction","US","US","001","applicant","us-only","Maneri","Geoffrey Stephen","Hopewell Junction","US","001","us-only","abstract","The instant patent application claims priority to and the benefit of U.S. Provisional Patent Application Ser. No. 61/929,751, filed on Jan. 21, 2014, titled “Christmas Tree Stand With Float System & Low Water Indicator,” the entire disclosure of which provisional application is incorporated herein by reference.","p-0002","0001","CROSS-REFERENCE TO RELATED APPLICATION","h-0001","1","description","What is claimed is:","claims","EN","v4.5 2014-04-03","US09648973-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648974","B1","20170516","US","13746848","20130122","utility","13","20060101","A","A","47","J","27","00","F","I","20170516","US","B","H","Baking sheet","d2e53","12","1","Cohasset","US","US","001","applicant","us-only","Lagsdin","Andris","Cohasset","US","001","us-only","abstract","The present invention relates in general to a baking sheet and pertains, more particularly, to a baking sheet that can be used for a variety of different food products and that is, in particular, adapted for use in an oven.","p-0002","0001","FIELD OF THE INVENTION","h-0001","1","description","What is claimed is:","claims","EN","v4.5 2014-04-03","US09648974-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
"xml","US","09648975","B2","20170516","US","14166245","20140128","utility","14","20060101","A","H","05","B","6","12","F","I","20170516","US","B","H","Radio frequency identification controlled heatable objects","d2e53","20","1","Nishinomiya Hyogo","JP","JP","001","applicant","us-only","Imura","Mamoru","Nishinomiya Hyogo","JP","001","us-only","abstract","This application is a continuation of U.S. application Ser. No. 11/617,407 filed Dec. 28, 2006, titled Radio Frequency Identification Controlled Heatable Objects, now U.S. Pat. No. 8,637,797, which is a continuation of U.S. application Ser. No. 10/833,356 filed Apr. 28, 2004, now U.S. Pat. No. 7,157,675, titled Radio Frequency Identification Controlled Heatable Objects, the entire disclosures of both applications being incorporated herein by reference.","p-0002","0001","RELATED APPLICATIONS","h-0001","1","description","The invention claimed is:","claims","EN","v4.5 2014-04-03","US09648975-20170516.XML","PRODUCTION","us-patent-grant","US","20170501","20170516"
